gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude
65065,335,1505739030,5804471.82022,550778.222039,9.74613800000026,52.3881420000213
65066,335,1505739031,5804474.66581,550773.700659,9.746071999999934,52.38816800004224
65067,335,1505739033,5804480.60261,550766.90139,9.745972999993972,52.38822199998452
65068,335,1505739034,5804481.79523,550763.894412,9.745929000004052,52.38823299996581
65069,335,1505739035,5804479.18295,550758.680665,9.745851999992768,52.38820999998416
65070,335,1505739036,5804480.50786,550757.71415,9.745838000000155,52.388221999997945
65071,335,1505739037,5804480.94154,550756.620704,9.745822000002,52.38822599997474
65072,335,1505739038,5804480.92681,550755.191578,9.745801000005509,52.38822600004002
65073,335,1505739040,5804482.13487,550753.681782,9.745779000006376,52.38823699997395
65074,335,1505739041,5804484.21943,550750.869793,9.745738000002106,52.388255999994215
65075,335,1505739043,5804489.27487,550744.896381,9.745650999999826,52.38830200004199
65076,335,1505739045,5804495.52716,550736.324339,9.745526000005045,52.388359000041845
65077,335,1505739047,5804503.09245,550725.628909,9.745370000000374,52.38842799998655
65078,335,1505739049,5804510.53813,550714.11802,9.745202000005191,52.38849600001347
65079,335,1505739051,5804515.58029,550706.851668,9.745096000003125,52.38854200003136
65080,335,1505739053,5804515.15641,550708.897846,9.74512600000177,52.38853800001242
65081,335,1505739054,5804511.37887,550709.345127,9.745131999998918,52.38850400000507
65082,335,1505739056,5804508.3617,550708.015003,9.745112000003047,52.38847700003803
65083,335,1505739058,5804508.38553,550710.328813,9.745145999997677,52.388476999962165
65084,335,1505739060,5804508.84237,550711.481134,9.74516299999683,52.38848100004385
65085,335,1505739063,5804507.17395,550711.498324,9.745162999997182,52.38846600001977
65086,335,1505739068,5804508.84938,550712.161667,9.745173000005808,52.38848100002876
65087,335,1505739108,5804511.85533,550712.402937,9.745176999998291,52.38850799997597
65088,335,1505739109,5804512.63112,550712.122702,9.745172999996376,52.388514999975456
65089,335,1505739115,5804513.97006,550712.517269,9.7451789999985,52.38852699996724
65090,335,1505739119,5804513.98268,550713.742226,9.745196999998376,52.388526999955154
65091,335,1505739121,5804513.09006,550713.479182,9.745193000004155,52.38851900002117
65092,335,1505739127,5804511.84972,550711.858512,9.7451690000065,52.38850799997029
65093,335,1505739130,5804510.95079,550710.982988,9.745156000002572,52.38850000003937
65094,335,1505739132,5804509.73219,550711.471966,9.745162999996062,52.38848900002076
65095,336,1505740492,5804507.70791,550720.136503,9.745289999992432,52.38846999996111
65096,336,1505740495,5804511.49737,550720.846118,9.745300999997085,52.388503999960506
65097,336,1505740497,5804513.1679,550721.033085,9.745304000007328,52.38851900003958
65098,336,1505740498,5804511.05457,550721.054863,9.74530400000615,52.388500000027
65099,336,1505740500,5804513.16579,550720.828925,9.745300999999566,52.38851899998462
65100,336,1505740503,5804513.15247,550719.535915,9.745282000005911,52.38851900002398
65101,336,1505740509,5804513.14055,550718.379011,9.745265000006608,52.3885190000377
65102,336,1505740567,5804511.47423,550718.600363,9.745268000006876,52.38850399997963
65103,336,1505740568,5804510.25143,550718.681023,9.745268999993478,52.3884930000226
65104,336,1505740570,5804508.48511,550719.992374,9.745288000005797,52.38847700003131
65105,336,1505740571,5804507.71703,550721.021196,9.745303000003258,52.38846999999028
65106,336,1505740572,5804506.39212,550721.987696,9.745316999998982,52.3884580000409
65107,336,1505740573,5804505.96123,550723.353347,9.745337000005645,52.38845399999534
65108,336,1505740574,5804503.85772,550724.327872,9.745351000001042,52.38843499999455
65109,336,1505740575,5804503.09105,550725.492802,9.745367999995434,52.38842800001098
65110,336,1505740576,5804501.77034,550726.867625,9.74538800000285,52.38841599997966
65111,336,1505740577,5804500.56367,550728.513515,9.745411999999828,52.38840500000431
65112,336,1505740578,5804499.69068,550730.155967,9.745436000002632,52.388396999992935
65113,336,1505740579,5804498.92752,550731.661166,9.745458000000486,52.38839000002224
65114,336,1505740580,5804496.82822,550733.044017,9.745478000005829,52.38837100001797
65115,336,1505740581,5804495.50962,550734.623003,9.745500999998566,52.38835900001787
65116,336,1505740582,5804493.85593,550736.069323,9.74552199999655,52.38834399998132
65117,336,1505740583,5804491.75663,550737.452177,9.745541999997789,52.38832499996598
65118,336,1505740584,5804490.43874,550739.09922,9.745566000002054,52.38831300002921
65119,336,1505740585,5804489.67979,550741.012744,9.745593999995924,52.388306000039485
65120,336,1505740586,5804487.12926,550741.787706,9.74560499999414,52.388282999971416
65121,336,1505740588,5804487.1475,550743.557098,9.74563099999336,52.38828299995892
65122,336,1505740590,5804485.81137,550743.434752,9.745629000002603,52.38827100002163
65123,336,1505740592,5804483.7233,550745.906468,9.74566499999323,52.38825200002323
65124,336,1505740593,5804481.64014,550748.854563,9.745708000006784,52.38823299999814
65125,336,1505740594,5804480.44891,550751.997645,9.745754000002435,52.38822199997841
65126,336,1505740595,5804481.72014,550756.612675,9.745822000003452,52.38823300002249
65127,336,1505740596,5804483.86926,550760.061615,9.745873000006307,52.38825200001655
65128,336,1505740597,5804488.57101,550762.939738,9.74591599999408,52.38829400003653
65129,336,1505740598,5804492.49837,550766.234208,9.74596499999896,52.38832899997956
65130,336,1505740599,5804497.94503,550765.837727,9.745960000002084,52.38837800003975
65131,336,1505740600,5804501.76117,550769.133335,9.746008999999855,52.38841200003466
65132,336,1505740601,5804506.12783,550771.878775,9.746050000000558,52.3884509999817
65133,336,1505740602,5804509.04292,550774.0947,9.746082999992728,52.38847699998514
65134,336,1505740603,5804512.96398,550776.776668,9.746122999993164,52.38851200002623
65135,336,1505740604,5804518.00223,550779.923529,9.746170000005794,52.38855700002753
65136,336,1505740605,5804522.70328,550782.73356,9.746212000001728,52.38859899995808
65137,336,1505740606,5804527.07066,550785.547029,9.746254000005758,52.388637999994494
65138,336,1505740607,5804532.99453,550788.276371,9.746295000000744,52.38869100004092
65139,336,1505740608,5804539.35839,550790.524746,9.746329000005066,52.38874800002392
65140,336,1505740609,5804544.95349,550793.733888,9.746377000004568,52.388798000020095
65141,336,1505740610,5804550.44228,550797.420539,9.746432000001038,52.38884700000893
65142,336,1505740611,5804556.0416,550801.037981,9.746485999997343,52.388897000013294
65143,336,1505740612,5804562.42654,550805.327903,9.746549999995777,52.38895399999871
65144,336,1505740613,5804569.23673,550807.707754,9.746586000005596,52.38901500003048
65145,336,1505740616,5804582.88169,550814.849262,9.746693000003612,52.38913699996703
65146,336,1505740617,5804585.02945,550818.162,9.74674199999512,52.389155999993285
65147,336,1505740618,5804588.93929,550819.755056,9.746765999994414,52.38919100001515
65148,336,1505740619,5804593.62772,550821.34007,9.746789999995558,52.38923299998908
65149,336,1505740620,5804596.98704,550823.48328,9.746822000001757,52.3892629999776
65150,336,1505740621,5804598.66811,550824.690988,9.746840000007026,52.3892780000093
65151,336,1505740622,5804600.00565,550824.949412,9.746843999993311,52.38928999996574
65152,336,1505740624,5804601.66564,550824.11556,9.74683200000122,52.38930500001437
65153,336,1505740628,5804602.99826,550823.897621,9.746828999996737,52.38931699996283
65154,336,1505740634,5804603.76913,550823.14101,9.746818000001635,52.38932400000895
65155,336,1505740638,5804605.46074,550825.369495,9.746851000005956,52.38933900003152
65156,336,1505740639,5804608.47021,550825.950949,9.746859999998437,52.389365999977
65157,336,1505740640,5804612.27656,550828.29371,9.746895000007012,52.38940000003917
65158,336,1505740641,5804615.30852,550831.052818,9.746935999997811,52.3894269999819
65159,336,1505740642,5804618.78751,550834.011483,9.746979999996492,52.38945800000111
65160,336,1505740643,5804623.83072,550837.634576,9.747033999993418,52.38950300001551
65161,336,1505740644,5804628.96688,550839.487172,9.74706200000088,52.389548999996094
65162,336,1505740645,5804635.76654,550840.846168,9.747082999995806,52.38960999999969
65163,336,1505740646,5804643.46516,550843.080637,9.747117000004762,52.38967899998563
65164,336,1505740647,5804650.27326,550845.256239,9.747149999999657,52.38974000001242
65165,336,1505740648,5804657.54244,550848.992416,9.74720599999875,52.389805000013
65166,336,1505740649,5804665.25161,550852.247627,9.74725499999553,52.38987399999167
65167,336,1505740650,5804672.07096,550855.512023,9.74730400000684,52.389934999973626
65168,336,1505740651,5804678.4433,550858.576853,9.747349999996276,52.38999200003383
65169,336,1505740652,5804686.03984,550861.697083,9.747397000003623,52.390059999990754
65170,336,1505740653,5804692.85709,550864.757298,9.747442999995783,52.39012100000207
65171,336,1505740654,5804698.88379,550866.668692,9.747472000003707,52.39017500000873
66619,342,1513686850,5804397.69544,550839.085526,9.747021000000272,52.38746999996791
66620,342,1513686852,5804395.159,550841.221649,9.747052000005842,52.38744700004232
66621,342,1513686854,5804396.9288,550840.250499,9.747037999995213,52.387463000011095
66622,342,1513686870,5804396.91825,550839.229677,9.747022999993307,52.38746299995624
66623,342,1513686879,5804396.90701,550838.140801,9.747007000005032,52.387463000015416
66624,342,1513686912,5804399.34155,550826.13674,9.746830999999666,52.38748599999186
66625,342,1513686914,5804397.59142,550829.013418,9.7468730000034,52.38746999998121
66626,342,1513686916,5804395.07184,550832.782851,9.746928000001455,52.38744700002588
66627,342,1513686918,5804393.45473,550837.768085,9.74700100000111,52.387432000005646
66628,342,1513686919,5804391.80318,550839.418634,9.747025000002145,52.38741699997868
66629,342,1513686920,5804391.39272,550842.757918,9.747074000001392,52.38741300004045
66630,342,1513686921,5804392.25793,550840.366806,9.747038999992023,52.3874209999594
66631,342,1513686922,5804391.83622,550842.617213,9.74707200000661,52.387416999993455
66632,342,1513686923,5804389.70602,550841.005724,9.747047999993018,52.3873979999837
66633,342,1513686924,5804386.28046,550843.219098,9.747080000002606,52.38736700004459
66634,342,1513686926,5804387.54349,550836.263708,9.746977999993875,52.38737899999924
66635,342,1513686928,5804378.25237,550841.396279,9.747051999998057,52.38729499998728
66636,342,1513686929,5804366.77482,550839.472958,9.747022000004764,52.387191999987344
66637,342,1513686931,5804364.65165,550838.542012,9.747007999997328,52.38717299997583
66638,342,1513686947,5804343.68128,550822.219346,9.746764999995165,52.38698600001593
66639,342,1513686949,5804337.2619,550814.594522,9.746651999994508,52.38692900002003
66640,342,1513686951,5804337.54921,550810.099407,9.746585999998103,52.38693199997025
66641,342,1513686952,5804339.60634,550804.633145,9.746505999996003,52.38695099997043
66642,342,1513686954,5804346.27324,550793.129792,9.746337999995497,52.38701199997991
66643,342,1513686956,5804353.78646,550777.397857,9.746108000006858,52.38708099999391
66644,342,1513686958,5804364.30849,550762.17944,9.74588599999676,52.38717699996088
66645,342,1513686960,5804378.00005,550741.483429,9.745583999993189,52.38730199997644
66646,342,1513686961,5804383.01411,550731.494658,9.74543800000272,52.3873479999758
66647,342,1513686962,5804387.57767,550720.966052,9.745283999998696,52.38738999998706
66648,342,1513686963,5804391.02714,550721.066631,9.745286000005605,52.38742100003748
66649,342,1513686964,5804393.09278,550716.417124,9.745217999993374,52.38744000001043
66650,342,1513686965,5804395.60754,550712.171367,9.745155999996555,52.38746299996044
66651,342,1513686966,5804401.00162,550706.670836,9.745075999994306,52.38751200002894
66652,342,1513686967,5804404.3964,550701.463159,9.74499999999392,52.38754300001043
66653,342,1513686968,5804406.02696,550697.771022,9.744946000000406,52.38755799997773
66654,342,1513686969,5804405.55892,550695.529801,9.744913000005392,52.38755400000046
66655,342,1513686970,5804406.01785,550696.886311,9.744932999994164,52.38755799999985
66656,342,1513686971,5804405.09018,550693.220524,9.744878999996857,52.3875500000222
66657,342,1513686972,5804402.18283,550691.753105,9.744857000002352,52.38752399995519
66658,342,1513686973,5804400.37726,550689.253408,9.744820000003646,52.38750800001663
66659,342,1513686974,5804394.00994,550686.664561,9.744781000006704,52.38745099999124
66660,342,1513686975,5804386.7472,550683.54043,9.744734000005275,52.38738600002992
66661,342,1513686976,5804377.82094,550680.909853,9.744693999994263,52.38730599997737
66662,342,1513686977,5804369.73967,550673.914575,9.744589999992836,52.38723399999974
66663,342,1513686978,5804361.11488,550668.149994,9.74450399999878,52.38715700001363
66664,342,1513686979,5804350.52302,550665.80877,9.74446799999641,52.387062000015945
66665,342,1513686980,5804342.01857,550660.927729,9.744395000004806,52.38698599999812
66666,342,1513686981,5804334.71802,550654.128521,9.744294000006647,52.38692099997564
66667,342,1513686982,5804334.18277,550645.353921,9.744165000004026,52.38691699996789
66668,342,1513686984,5804323.98192,550637.767761,9.744052000006455,52.386825999968266
66669,342,1513686985,5804319.58873,550632.435975,9.743973000002365,52.38678699997971
66670,342,1513686986,5804315.72929,550624.920671,9.743862000004931,52.38675300002717
66671,342,1513686987,5804314.37631,550612.34291,9.743677000005524,52.38674200003001
66672,342,1513686988,5804310.86527,550606.253327,9.743587000000666,52.38671100000968
66673,342,1513686991,5804294.09715,550587.436037,9.743308000007026,52.386562000002165
66674,342,1513686992,5804290.68968,550580.596649,9.743206999993433,52.3865320000157
66675,342,1513686993,5804290.18253,550574.544215,9.743117999997695,52.38652799999974
66676,342,1513686994,5804281.24375,550570.688371,9.743059999996737,52.38644799998879
66677,342,1513687001,5804273.33066,550547.55996,9.742718999996097,52.38637899998373
66678,342,1513687003,5804275.41813,550545.02017,9.742682000004384,52.38639799998012
66679,342,1513687004,5804272.54927,550547.29573,9.742715000003844,52.38637199998441
66680,342,1513687005,5804271.22223,550548.058058,9.742726000004998,52.38636000003762
66681,342,1513687007,5804272.55696,550548.044351,9.7427259999984,52.38637200000554
66682,342,1513687008,5804272.12533,550549.341993,9.742744999994382,52.386368000025776
66683,342,1513687011,5804272.89204,550548.177037,9.74272799999346,52.386374999995134
66684,342,1513687013,5804273.77068,550547.078996,9.74271199999822,52.386382999991966
66685,342,1513687022,5804275.85466,550544.198924,9.742670000004043,52.386402000023566
